"listing_id","avg_sentiment","review_count","complaint_counts","top_complaint","top_complaint_n","example_snippet","complaint_snippets"
"719552287035613672","0.39962857142857144","14","","","","",""
"719571618484088079","0.8987","1","","","","",""
"720019246731161109","0.2218","13","{""noise"": 1, ""wifi"": 1}","noise","1.0","It is near a hospital, so some ambulance noise, but after a little while you ignore it.","{""noise"": ""It is near a hospital, so some ambulance noise, but after a little while you ignore it."", ""wifi"": ""El wifi funcionaba bien.""}"
"720062842720015995","0.14444166666666666","72","","","","",""
"720153805208370050","0.3329427419354839","124","","","","",""
"720191161996892245","0.44896282051282055","78","","","","",""
"720207657322134912","0.3363736842105263","38","","","","",""
"720287872427002137","0.8706954545454546","22","","","","",""
"720341794093329994","0.08217575757575758","33","","","","",""
"720356037173691949","0.2774674418604651","129","","","","",""
"720395114930210044","0.2794820143884892","139","","","","",""
"720422828031581795","0.0026888888888889012","18","{""cleanliness"": 1, ""maintenance"": 1}","cleanliness","1.0","Dust all over the corners of all rooms along the furniture and on both sides of the beds.","{""cleanliness"": ""Dust all over the corners of all rooms along the furniture and on both sides of the beds."", ""maintenance"": ""I would not recommend this place to anyone traveling to Madrid as is not located in a tourist friendly area.""}"
"720561907376293136","0.25042548076923077","208","","","","",""
"720784250649058894","0.719609090909091","11","","","","",""
"720798654324526234","0.3476222222222222","9","","","","",""
"720959510656700578","0.39910924369747897","119","{""wifi"": 1}","wifi","1.0","Se necesita tener conexión a Internet para ingresar.","{""wifi"": ""Se necesita tener conexi\u00f3n a Internet para ingresar.""}"
"721383325183578572","0.0","1","","","","",""
"721406022117367435","0.37998","10","","","","",""
"721455678380590281","0.03062142857142857","42","","","","",""
"721476311501672440","0.2762090909090909","11","","","","",""
"721476357221999608","0.2626307692307692","13","{""wifi"": 1}","wifi","1.0","El piso estaba limpio y el internet era bastante bueno.","{""wifi"": ""El piso estaba limpio y el internet era bastante bueno.""}"
"721476392745733602","0.27598064516129034","31","","","","",""
"721476470228852582","0.14201875","16","{""maintenance"": 1}","maintenance","1.0","Everything was ok until they attempted to charge us 37 euros for a broken cutting board that we never used (or seen).","{""maintenance"": ""Everything was ok until they attempted to charge us 37 euros for a broken cutting board that we never used (or seen).""}"
"721476501078701599","0.28650476190476193","63","{""wifi"": 1}","wifi","1.0","Es un poco impersonal, faltaba alguna luz indirecta, y el tema de que para entrar tengas que acceder a través de una llave “electrónica” (un enlace por internet) me intranquilizaba un poco y me hacía depender de que mi móvil siempre tuviera batería.","{""wifi"": ""Es un poco impersonal, faltaba alguna luz indirecta, y el tema de que para entrar tengas que acceder a trav\u00e9s de una llave \u201celectr\u00f3nica\u201d (un enlace por internet) me intranquilizaba un poco y me hac\u00eda depender de que mi m\u00f3vil siempre tuviera bater\u00eda.""}"
"721565585953848819","0.3882872340425532","94","","","","",""
"722235523407153802","0.27307441860465115","86","{""noise"": 1, ""cleanliness"": 1, ""maintenance"": 1}","noise","1.0","The only disadvantage to the area is that you will hear noise and movement right into the early hours of the morning","{""noise"": ""The only disadvantage to the area is that you will hear noise and movement right into the early hours of the morning"", ""cleanliness"": ""There was no decent broom nor dustpan (we had to swap the pole with the mop and literally bend down to hold the dustpan in place)."", ""maintenance"": ""The airconditioner started leaking on top of our heads in the middle of the night and did this every 5-10 min after it was switched on.""}"
"722255490203786584","0.9707","1","","","","",""
"722361740585972279","0.14415923076923076","130","","","","",""
"722363073656869550","0.35689000000000004","10","{""accuracy"": 1}","accuracy","1.0","L’appartement de Mariana est conforme aux photos, le lit de très bonne qualité.","{""accuracy"": ""L\u2019appartement de Mariana est conforme aux photos, le lit de tr\u00e8s bonne qualit\u00e9.""}"
"722547395710743953","0.3864609756097561","41","","","","",""
"723062136487944890","0.23285","12","","","","",""
"723078866442252666","0.08086086956521739","23","","","","",""
"723800695503914602","0.0642","3","","","","",""
"723807389763228696","0.22653614457831323","83","","","","",""
"723872917301581702","0.23919615384615384","52","","","","",""
"724419964392401615","0.1562","97","{""cleanliness"": 2}","cleanliness","2.0","The bathroom was not very clean and had a dirty smell.","{""cleanliness"": ""The bathroom was not very clean and had a dirty smell.""}"
"724467354451452604","0.2588382978723404","47","","","","",""
"724591987398605105","0.66708","30","","","","",""
"724602525693338429","0.7243833333333334","24","","","","",""
"724622459527810314","0.17637875","80","","","","",""
"724624209613983061","0.21651292517006804","147","{""wifi"": 1}","wifi","1.0","La habitación estaba muy limpia y con todo lo necesario, wifi, varias toallas, sábanas, papel higiénico y bolsas para la basura.","{""wifi"": ""La habitaci\u00f3n estaba muy limpia y con todo lo necesario, wifi, varias toallas, s\u00e1banas, papel higi\u00e9nico y bolsas para la basura.""}"
"725059897659081157","0.5056777777777778","225","{""noise"": 2, ""maintenance"": 1}","noise","2.0","It can get quite noisy in the evening due to the restaurants below , but think Madrid is quite noisy, bins are collected at all hours of the night and not quietly either!","{""noise"": ""It can get quite noisy in the evening due to the restaurants below , but think Madrid is quite noisy, bins are collected at all hours of the night and not quietly either!"", ""maintenance"": ""Our only concern was some noisy upstairs neighbors after hours, but mostly our earplugs could block the noise out.""}"
"725193484632659316","0.18193870967741937","62","","","","",""
"725218228819345604","0.3802384615384616","26","","","","",""
"725234631147407133","0.1265921052631579","76","","","","",""
"725240349023713720","0.3119379310344828","58","","","","",""
"725295531387308331","0.25180576923076925","52","{""wifi"": 1}","wifi","1.0","A pesar de que el alojamiento era cómodo, durante toda la estadía no hubo servicio de internet, en ningún momento se nos notificó del inconveniente sino hasta que llegamos y no se nos brindaron más alternativas.","{""wifi"": ""A pesar de que el alojamiento era c\u00f3modo, durante toda la estad\u00eda no hubo servicio de internet, en ning\u00fan momento se nos notific\u00f3 del inconveniente sino hasta que llegamos y no se nos brindaron m\u00e1s alternativas.""}"
"725385504180326232","0.2864406779661017","59","{""cleanliness"": 1}","cleanliness","1.0","On the other hand, her place could have been small but cozy, but she must work on the bad smell.","{""cleanliness"": ""On the other hand, her place could have been small but cozy, but she must work on the bad smell.""}"
"725390347404249706","0.53455","22","","","","",""
"725720812167053181","0.14694193548387097","62","{""noise"": 3, ""cleanliness"": 2, ""maintenance"": 2}","noise","3.0","the apartment was not the one indicated in the picture, poor quality, very noisy","{""noise"": ""the apartment was not the one indicated in the picture, poor quality, very noisy"", ""cleanliness"": ""One bathroom reeked of raw sewage and the other bathroom's shower had dirty wastewater bubbling up from the drain even a day or two after us not having used it."", ""maintenance"": ""One bathroom reeked of raw sewage and the other bathroom's shower had dirty wastewater bubbling up from the drain even a day or two after us not having used it.""}"
"725737584842197779","0.7644","1","","","","",""
"725751158473285285","0.3029357142857143","14","","","","",""
"725775654247275393","0.25952839116719245","317","{""wifi"": 1}","wifi","1.0","La llegada es complicada si no tienes internet ya que todo lo manejan vía online y correo y no hay forma de comunicarse con nadie.","{""wifi"": ""La llegada es complicada si no tienes internet ya que todo lo manejan v\u00eda online y correo y no hay forma de comunicarse con nadie.""}"
"725789004115538685","0.16223401360544218","147","","","","",""
"725791449990688896","0.13028055555555557","36","","","","",""
"725792117639672575","0.10353333333333332","15","","","","",""
"725820376966588504","0.19299687499999998","64","","","","",""
"726034880377882134","0.3561115384615385","26","{""cleanliness"": 1, ""maintenance"": 1}","cleanliness","1.0","The apartment smells of smoke, the bedroom door does not lock, and there is a dog that is not on the listing.","{""cleanliness"": ""The apartment smells of smoke, the bedroom door does not lock, and there is a dog that is not on the listing."", ""maintenance"": ""The apartment smells of smoke, the bedroom door does not lock, and there is a dog that is not on the listing.""}"
"726096136993603489","0.14151935483870967","31","{""maintenance"": 1, ""wifi"": 1}","maintenance","1.0","The bedroom door was supposed to have a lock on it, as per the listing, but there was no lock.","{""maintenance"": ""The bedroom door was supposed to have a lock on it, as per the listing, but there was no lock."", ""wifi"": ""The wifi was provided but did not work.""}"
"726118457011903681","0.2147","4","","","","",""
"726323911946558122","0.34665625","16","{""maintenance"": 1}","maintenance","1.0","Chambre petite mais très confortable et fonctionnelle avec salle d’eau et toilette privatifs.","{""maintenance"": ""Chambre petite mais tr\u00e8s confortable et fonctionnelle avec salle d\u2019eau et toilette privatifs.""}"
"726481640927486892","0.27248333333333336","30","","","","",""
"726488762427992261","0.19973023255813954","43","","","","",""
"726488838996270928","0.28345161290322585","31","","","","",""
"726494069634541439","0.309846875","32","","","","",""
"726509769546619012","0.30626200000000003","50","","","","",""
"726514887202471456","0.3676296875","64","","","","",""
"726571417557729168","0.280912","25","","","","",""
"726585708657478841","0.18336486486486486","37","{""wifi"": 1, ""noise"": 1, ""maintenance"": 1, ""comfort"": 1}","wifi","1.0","La conexión a internet funciona muy bien.","{""wifi"": ""La conexi\u00f3n a internet funciona muy bien."", ""noise"": ""The street noise won let you sleep."", ""maintenance"": ""The stove was not working properly, we had to turn off the circuit breaker in order to reset the stove."", ""comfort"": ""The apartment needed maintenance, the air conditioning did not blow cool air, we were hot every night.""}"
"726678051142836589","0.3012722891566265","166","","","","",""
"726804516637126095","0.38368857142857143","35","{""maintenance"": 1}","maintenance","1.0","Eva was very nice and room was very clean, however the inclination of the ceiling only allowed the use of 30% of the room in a stand up position, the shower extremely small, same with the sink, the furniture was very small, the heat was excessive, it was 17 degrees Celsius outside but inside without","{""maintenance"": ""Eva was very nice and room was very clean, however the inclination of the ceiling only allowed the use of 30% of the room in a stand up position, the shower extremely small, same with the sink, the furniture was very small, the heat was excessive, it was 17 degrees Celsius outside but inside without""}"
"726893261773170400","0.33503564356435644","101","{""wifi"": 2, ""accuracy"": 1, ""maintenance"": 1}","wifi","2.0","Está decorado con buen gusto y pude trabajar con la Wifi perfectamente.","{""wifi"": ""Est\u00e1 decorado con buen gusto y pude trabajar con la Wifi perfectamente."", ""accuracy"": ""Le logement est conforme aux photos."", ""maintenance"": ""Bad experience - the boiler in the house was damaged and we couldn\u2019t shower for 3 days.""}"
"726915427424673672","0.4923","55","","","","",""
"727195025579546271","0.30114520547945206","73","","","","",""
"727376858373815798","0.18334545454545453","22","","","","",""
"727376862238140419","0.0248875","8","","","","",""
"727379263339133129","0.0","1","","","","",""
"727381607763468591","0.14509333333333335","15","{""noise"": 1, ""cleanliness"": 1, ""communication"": 1}","noise","1.0","This is one of the worst Airbnb experiences.","{""noise"": ""This is one of the worst Airbnb experiences."", ""cleanliness"": ""Bugs in bathroom floor."", ""communication"": ""tried sending a text and got boilerplate responses that were obviously cut and paste that were no help.""}"
"727404103456866913","0.22742312925170066","147","{""accuracy"": 1}","accuracy","1.0","L'endroit était d'une propreté impeccable, fidèle aux photos affichées sur AirBnb.","{""accuracy"": ""L'endroit \u00e9tait d'une propret\u00e9 impeccable, fid\u00e8le aux photos affich\u00e9es sur AirBnb.""}"
